#,Date-,Ch:1 - Temp   (°C),Ch:2 - Millivolts   (mv),pH,Button Down,Button Up,Host Connected,End of File
480,8/27/2023 13:45,24.82,4.59,6.75,,,,
481,8/27/2023 14:00,24.85,4.58,6.75,,,,
482,8/27/2023 14:15,24.87,4.59,6.75,,,,
483,8/27/2023 14:30,24.9,4.63,6.75,,,,
484,8/27/2023 14:45,24.92,4.59,6.75,,,,
485,8/27/2023 15:00,24.92,4.58,6.75,,,,
486,8/27/2023 15:15,24.94,4.58,6.75,,,,
487,8/27/2023 15:30,24.97,4.59,6.75,,,,
488,8/27/2023 15:45,24.99,4.61,6.75,,,,
489,8/27/2023 16:00,25.02,4.63,6.75,,,,
490,8/27/2023 16:15,25.02,4.63,6.75,,,,
491,8/27/2023 16:30,25.04,4.55,6.75,,,,
492,8/27/2023 16:45,25.06,4.61,6.75,,,,
493,8/27/2023 17:00,25.09,4.59,6.75,,,,
494,8/27/2023 17:15,25.09,4.58,6.75,,,,
495,8/27/2023 17:30,25.11,4.59,6.75,,,,
496,8/27/2023 17:45,25.09,4.61,6.75,,,,
497,8/27/2023 18:00,25.09,4.58,6.75,,,,
498,8/27/2023 18:15,25.09,4.56,6.75,,,,
499,8/27/2023 18:30,25.06,4.56,6.75,,,,
500,8/27/2023 18:45,25.06,4.55,6.75,,,,
501,8/27/2023 19:00,25.04,4.52,6.76,,,,
502,8/27/2023 19:15,25.04,4.45,6.76,,,,
503,8/27/2023 19:30,25.02,4.53,6.75,,,,
504,8/27/2023 19:45,24.99,4.53,6.75,,,,
505,8/27/2023 20:00,24.99,4.56,6.75,,,,
506,8/27/2023 20:15,24.97,4.56,6.75,,,,
507,8/27/2023 20:30,24.97,4.58,6.75,,,,
508,8/27/2023 20:45,24.94,4.56,6.75,,,,
509,8/27/2023 21:00,24.94,4.56,6.75,,,,
510,8/27/2023 21:15,24.94,4.56,6.75,,,,
511,8/27/2023 21:30,24.92,4.59,6.75,,,,
512,8/27/2023 21:45,24.92,4.56,6.75,,,,
513,8/27/2023 22:00,24.9,4.55,6.75,,,,
514,8/27/2023 22:15,24.9,4.53,6.75,,,,
515,8/27/2023 22:30,24.87,4.52,6.75,,,,
516,8/27/2023 22:45,24.87,4.52,6.75,,,,
517,8/27/2023 23:00,24.85,4.5,6.76,,,,
518,8/27/2023 23:15,24.85,4.55,6.75,,,,
519,8/27/2023 23:30,25.11,6.17,6.73,,,,
520,8/27/2023 23:45,25.31,-2.42,6.88,,,,
521,8/28/2023 0:00,25.7,-6.91,6.95,,,,
522,8/28/2023 0:15,25.87,-5.7,6.93,,,,
523,8/28/2023 0:30,26.01,-3.84,6.9,,,,
524,8/28/2023 0:45,26.08,-2.28,6.87,,,,
525,8/28/2023 1:00,26.11,-0.77,6.85,,,,
526,8/28/2023 1:15,26.13,0.3,6.83,,,,
527,8/28/2023 1:30,26.11,1.11,6.82,,,,
528,8/28/2023 1:45,26.06,1.77,6.8,,,,
529,8/28/2023 2:00,26.01,2.22,6.8,,,,
530,8/28/2023 2:15,25.96,2.52,6.79,,,,
531,8/28/2023 2:30,25.91,2.73,6.79,,,,
532,8/28/2023 2:45,25.84,2.89,6.78,,,,
533,8/28/2023 3:00,25.77,2.97,6.78,,,,
534,8/28/2023 3:15,25.74,3.14,6.78,,,,
535,8/28/2023 3:30,25.72,3.17,6.78,,,,
536,8/28/2023 3:45,25.7,3.19,6.78,,,,
537,8/28/2023 4:00,25.67,3.22,6.78,,,,
538,8/28/2023 4:15,25.67,3.27,6.78,,,,
539,8/28/2023 4:30,25.65,3.28,6.78,,,,
540,8/28/2023 4:45,25.65,3.27,6.78,,,,
541,8/28/2023 5:00,25.62,3.3,6.78,,,,
542,8/28/2023 5:15,25.62,3.45,6.77,,,,
543,8/28/2023 5:30,25.62,3.55,6.77,,,,
544,8/28/2023 5:45,25.62,3.47,6.77,,,,
545,8/28/2023 6:00,25.6,3.47,6.77,,,,
546,8/28/2023 6:15,25.6,3.48,6.77,,,,
547,8/28/2023 6:30,25.6,3.44,6.77,,,,
548,8/28/2023 6:45,25.57,3.53,6.77,,,,
549,8/28/2023 7:00,25.57,3.39,6.78,,,,
550,8/28/2023 7:15,25.55,4.2,6.76,,,,
551,8/28/2023 7:30,25.55,4.41,6.76,,,,
552,8/28/2023 7:45,25.53,4.53,6.76,,,,
553,8/28/2023 8:00,25.53,4.56,6.75,,,,
554,8/28/2023 8:15,25.53,4.55,6.75,,,,
555,8/28/2023 8:30,25.53,4.59,6.75,,,,
556,8/28/2023 8:45,25.5,5.2,6.74,,,,
557,8/28/2023 9:00,25.5,5.33,6.74,,,,
558,8/28/2023 9:15,25.5,5.5,6.74,,,,
559,8/28/2023 9:30,25.53,5.31,6.74,,,,
560,8/28/2023 9:45,25.53,5.36,6.74,,,,
561,8/28/2023 10:00,25.53,5.48,6.74,,,,
562,8/28/2023 10:15,25.5,5.61,6.74,,,,
563,8/28/2023 10:30,25.5,5.61,6.74,,,,
564,8/28/2023 10:45,25.5,5.81,6.73,,,,
565,8/28/2023 11:00,25.48,5.78,6.73,,,,
566,8/28/2023 11:15,25.45,5.72,6.73,,,,
567,8/28/2023 11:30,25.45,5.78,6.73,,,,
568,8/28/2023 11:45,25.45,6,6.73,,,,
569,8/28/2023 12:00,25.45,6.19,6.73,,,,
570,8/28/2023 12:15,25.45,6,6.73,,,,
571,8/28/2023 12:30,25.48,5.95,6.73,,,,
572,8/28/2023 12:45,25.5,6.05,6.73,,,,
573,8/28/2023 13:00,25.53,6.13,6.73,,,,
574,8/28/2023 13:15,25.53,5.98,6.73,,,,
575,8/28/2023 13:30,25.55,6.34,6.72,,,,
576,8/28/2023 13:45,25.57,6.55,6.72,,,,
577,8/28/2023 14:00,25.57,6.56,6.72,,,,
578,8/28/2023 14:15,25.62,6.55,6.72,,,,
579,8/28/2023 14:30,25.65,6.52,6.72,,,,
580,8/28/2023 14:45,25.67,6.66,6.72,,,,
581,8/28/2023 15:00,25.72,6.53,6.72,,,,
582,8/28/2023 15:15,25.79,6.69,6.72,,,,
583,8/28/2023 15:30,25.87,6.61,6.72,,,,
584,8/28/2023 15:45,25.91,6.58,6.72,,,,
585,8/28/2023 16:00,25.96,6.92,6.71,,,,
586,8/28/2023 16:15,26.01,6.95,6.71,,,,
587,8/28/2023 16:30,26.04,6.98,6.71,,,,
588,8/28/2023 16:45,26.06,7.17,6.71,,,,
589,8/28/2023 17:00,26.08,7.03,6.71,,,,
590,8/28/2023 17:15,26.11,6.98,6.71,,,,
591,8/28/2023 17:30,26.08,7.05,6.71,,,,
592,8/28/2023 17:45,26.08,7.06,6.71,,,,
593,8/28/2023 18:00,26.06,7.08,6.71,,,,
594,8/28/2023 18:15,26.01,7.05,6.71,,,,
595,8/28/2023 18:30,25.99,7,6.71,,,,
596,8/28/2023 18:45,25.96,7.02,6.71,,,,
597,8/28/2023 19:00,25.94,7.02,6.71,,,,
598,8/28/2023 19:15,25.91,6.92,6.71,,,,
599,8/28/2023 19:30,25.89,6.78,6.72,,,,
600,8/28/2023 19:45,25.87,6.78,6.72,,,,
601,8/28/2023 20:00,25.84,6.83,6.72,,,,
602,8/28/2023 20:15,25.82,6.84,6.72,,,,
603,8/28/2023 20:30,25.79,6.94,6.71,,,,
604,8/28/2023 20:45,25.77,6.97,6.71,,,,
605,8/28/2023 21:00,25.74,7.05,6.71,,,,
606,8/28/2023 21:15,25.72,7,6.71,,,,
607,8/28/2023 21:30,25.7,7.03,6.71,,,,
608,8/28/2023 21:45,25.67,6.97,6.71,,,,
609,8/28/2023 22:00,25.67,7.16,6.71,,,,
610,8/28/2023 22:15,25.65,7.22,6.71,,,,
611,8/28/2023 22:30,25.62,7.45,6.7,,,,
612,8/28/2023 22:45,25.62,7.5,6.7,,,,
613,8/28/2023 23:00,25.6,6.97,6.71,,,,
614,8/28/2023 23:15,26.26,6.44,6.72,,,,
615,8/28/2023 23:30,26.67,6.27,6.73,,,,
616,8/28/2023 23:45,26.89,6.91,6.71,,,,
617,8/29/2023 0:00,27.01,7.27,6.71,,,,
618,8/29/2023 0:15,27.06,7.69,6.7,,,,
619,8/29/2023 0:30,27.06,7.53,6.7,,,,
620,8/29/2023 0:45,27.09,7.5,6.7,,,,
621,8/29/2023 1:00,27.06,7.42,6.71,,,,
622,8/29/2023 1:15,27.06,7.33,6.71,,,,
623,8/29/2023 1:30,27.01,7.34,6.71,,,,
624,8/29/2023 1:45,26.96,7.14,6.71,,,,
625,8/29/2023 2:00,26.92,6.94,6.71,,,,
626,8/29/2023 2:15,26.82,6.8,6.72,,,,
627,8/29/2023 2:30,26.74,6.41,6.72,,,,
628,8/29/2023 2:45,26.74,6.11,6.73,,,,
629,8/29/2023 3:00,26.74,6.2,6.73,,,,
630,8/29/2023 3:15,26.77,6.33,6.72,,,,
631,8/29/2023 3:30,26.77,6.28,6.73,,,,
632,8/29/2023 3:45,26.77,6.2,6.73,,,,
633,8/29/2023 4:00,26.77,6.11,6.73,,,,
634,8/29/2023 4:15,26.74,6.09,6.73,,,,
635,8/29/2023 4:30,26.72,6.22,6.73,,,,
636,8/29/2023 4:45,26.7,6.25,6.73,,,,
637,8/29/2023 5:00,26.67,6.23,6.73,,,,
638,8/29/2023 5:15,26.62,6.14,6.73,,,,
639,8/29/2023 5:30,26.6,6.13,6.73,,,,
640,8/29/2023 5:45,26.55,6.09,6.73,,,,
641,8/29/2023 6:00,26.52,6.19,6.73,,,,
642,8/29/2023 6:15,26.48,6.45,6.72,,,,
643,8/29/2023 6:30,26.45,6.81,6.72,,,,
644,8/29/2023 6:45,26.4,6.86,6.72,,,,
645,8/29/2023 7:00,26.38,6.44,6.72,,,,
646,8/29/2023 7:15,26.35,5.81,6.73,,,,
647,8/29/2023 7:30,26.33,5.73,6.73,,,,
648,8/29/2023 7:45,26.28,5.69,6.74,,,,
649,8/29/2023 8:00,26.26,5.66,6.74,,,,
650,8/29/2023 8:15,26.23,5.63,6.74,,,,
651,8/29/2023 8:30,26.21,5.63,6.74,,,,
652,8/29/2023 8:45,26.18,5.61,6.74,,,,
653,8/29/2023 9:00,26.16,5.61,6.74,,,,
654,8/29/2023 9:15,26.16,5.64,6.74,,,,
655,8/29/2023 9:30,26.13,5.67,6.74,,,,
656,8/29/2023 9:45,26.11,5.72,6.73,,,,
657,8/29/2023 10:00,26.08,5.7,6.74,,,,
658,8/29/2023 10:15,26.06,5.69,6.74,,,,
659,8/29/2023 10:30,26.06,5.78,6.73,,,,
660,8/29/2023 10:45,26.06,5.77,6.73,,,,
661,8/29/2023 11:00,26.06,5.77,6.73,,,,
662,8/29/2023 11:15,26.06,5.84,6.73,,,,
663,8/29/2023 11:30,26.06,5.89,6.73,,,,
664,8/29/2023 11:45,26.06,5.94,6.73,,,,
665,8/29/2023 12:00,26.06,5.95,6.73,,,,
666,8/29/2023 12:15,26.08,5.98,6.73,,,,
667,8/29/2023 12:30,26.08,6.03,6.73,,,,
668,8/29/2023 12:45,26.08,6.06,6.73,,,,
669,8/29/2023 13:00,26.08,6.14,6.73,,,,
670,8/29/2023 13:15,26.11,6.17,6.73,,,,
671,8/29/2023 13:30,26.13,6.13,6.73,,,,
672,8/29/2023 13:45,26.13,6.13,6.73,,,,
673,8/29/2023 14:00,26.16,6.23,6.73,,,,
674,8/29/2023 14:15,26.18,6.34,6.72,,,,
675,8/29/2023 14:30,26.21,6.28,6.73,,,,
676,8/29/2023 14:45,26.23,6.36,6.72,,,,
677,8/29/2023 15:00,26.26,6.45,6.72,,,,
678,8/29/2023 15:15,26.28,6.56,6.72,,,,
679,8/29/2023 15:30,26.3,6.63,6.72,,,,
680,8/29/2023 15:45,26.33,6.58,6.72,,,,
681,8/29/2023 16:00,26.35,6.69,6.72,,,,
682,8/29/2023 16:15,26.4,6.69,6.72,,,,
683,8/29/2023 16:30,26.43,6.73,6.72,,,,
684,8/29/2023 16:45,26.45,6.66,6.72,,,,
685,8/29/2023 17:00,26.43,6.45,6.72,,,,
686,8/29/2023 17:15,26.4,6.08,6.73,,,,
687,8/29/2023 17:30,26.38,6,6.73,,,,
688,8/29/2023 17:45,26.35,6.13,6.73,,,,
689,8/29/2023 18:00,26.3,6.06,6.73,,,,
690,8/29/2023 18:15,26.26,6.08,6.73,,,,
691,8/29/2023 18:30,26.18,6.02,6.73,,,,
692,8/29/2023 18:45,26.13,5.92,6.73,,,,
693,8/29/2023 19:00,26.08,5.86,6.73,,,,
694,8/29/2023 19:15,26.06,5.84,6.73,,,,
695,8/29/2023 19:30,26.01,5.81,6.73,,,,
696,8/29/2023 19:45,25.99,5.81,6.73,,,,
697,8/29/2023 20:00,25.94,5.75,6.73,,,,
698,8/29/2023 20:15,25.91,5.67,6.74,,,,
699,8/29/2023 20:30,25.89,5.64,6.74,,,,
700,8/29/2023 20:45,25.84,5.53,6.74,,,,
701,8/29/2023 21:00,25.84,5.45,6.74,,,,
702,8/29/2023 21:15,25.82,5.42,6.74,,,,
703,8/29/2023 21:30,25.79,5.34,6.74,,,,
704,8/29/2023 21:45,25.77,5.3,6.74,,,,
705,8/29/2023 22:00,25.74,5.22,6.74,,,,
706,8/29/2023 22:15,25.74,5.17,6.74,,,,
707,8/29/2023 22:30,25.72,5.11,6.75,,,,
708,8/29/2023 22:45,25.7,4.69,6.75,,,,
709,8/29/2023 23:00,26.16,4.97,6.75,,,,
710,8/29/2023 23:15,26.43,4.53,6.76,,,,
711,8/29/2023 23:30,26.6,4.63,6.75,,,,
712,8/29/2023 23:45,26.67,4.45,6.76,,,,
713,8/30/2023 0:00,26.74,4.34,6.76,,,,
714,8/30/2023 0:15,26.77,4.25,6.76,,,,
715,8/30/2023 0:30,26.79,4.31,6.76,,,,
716,8/30/2023 0:45,26.79,4.11,6.76,,,,
717,8/30/2023 1:00,26.79,4.08,6.76,,,,
718,8/30/2023 1:15,26.77,4.03,6.76,,,,
719,8/30/2023 1:30,26.74,4.08,6.76,,,,
720,8/30/2023 1:45,26.7,4.14,6.76,,,,
721,8/30/2023 2:00,26.67,4.08,6.76,,,,
722,8/30/2023 2:15,26.62,4.05,6.76,,,,
723,8/30/2023 2:30,26.57,3.98,6.77,,,,
724,8/30/2023 2:45,26.55,3.97,6.77,,,,
725,8/30/2023 3:00,26.5,3.95,6.77,,,,
726,8/30/2023 3:15,26.45,3.95,6.77,,,,
727,8/30/2023 3:30,26.4,3.91,6.77,,,,
728,8/30/2023 3:45,26.38,3.92,6.77,,,,
729,8/30/2023 4:00,26.33,3.91,6.77,,,,
730,8/30/2023 4:15,26.3,3.89,6.77,,,,
731,8/30/2023 4:30,26.26,3.89,6.77,,,,
732,8/30/2023 4:45,26.23,3.63,6.77,,,,
733,8/30/2023 5:00,26.18,3.69,6.77,,,,
734,8/30/2023 5:15,26.16,3.7,6.77,,,,
735,8/30/2023 5:30,26.13,3.69,6.77,,,,
736,8/30/2023 5:45,26.08,3.61,6.77,,,,
737,8/30/2023 6:00,26.06,3.52,6.77,,,,
738,8/30/2023 6:15,26.04,3.56,6.77,,,,
739,8/30/2023 6:30,26.01,3.53,6.77,,,,
740,8/30/2023 6:45,25.99,3.59,6.77,,,,
741,8/30/2023 7:00,25.96,3.5,6.77,,,,
742,8/30/2023 7:15,25.91,3.5,6.77,,,,
743,8/30/2023 7:30,25.91,3.67,6.77,,,,
744,8/30/2023 7:45,25.89,3.7,6.77,,,,
745,8/30/2023 8:00,25.89,3.81,6.77,,,,
746,8/30/2023 8:15,25.87,3.73,6.77,,,,
747,8/30/2023 8:30,25.87,3.84,6.77,,,,
748,8/30/2023 8:45,25.84,3.89,6.77,,,,
749,8/30/2023 9:00,25.84,3.88,6.77,,,,
750,8/30/2023 9:15,25.84,3.95,6.77,,,,
751,8/30/2023 9:30,25.87,3.94,6.77,,,,
752,8/30/2023 9:45,25.87,4.05,6.76,,,,
753,8/30/2023 10:00,25.89,4.25,6.76,,,,
754,8/30/2023 10:15,25.91,4.42,6.76,,,,
755,8/30/2023 10:30,25.96,4.44,6.76,,,,
756,8/30/2023 10:45,25.99,4.52,6.76,,,,
757,8/30/2023 11:00,26.01,4.55,6.76,,,,
758,8/30/2023 11:15,26.06,4.78,6.75,,,,
759,8/30/2023 11:30,26.11,4.66,6.75,,,,
760,8/30/2023 11:45,26.16,4.8,6.75,,,,
761,8/30/2023 12:00,26.16,4.91,6.75,,,,
762,8/30/2023 12:15,26.18,5.19,6.74,,,,
763,8/30/2023 12:30,26.21,5.11,6.75,,,,
764,8/30/2023 12:45,26.23,5.06,6.75,,,,
765,8/30/2023 13:00,26.26,5.14,6.75,,,,
766,8/30/2023 13:15,26.28,5.34,6.74,,,,
767,8/30/2023 13:30,26.3,5.39,6.74,,,,
768,8/30/2023 13:45,26.35,5.38,6.74,,,,
769,8/30/2023 14:00,26.38,5.41,6.74,,,,
770,8/30/2023 14:15,26.38,5.55,6.74,,,,
771,8/30/2023 14:30,26.35,5.42,6.74,,,,
772,8/30/2023 14:45,26.33,5.56,6.74,,,,
773,8/30/2023 15:00,26.3,5.58,6.74,,,,
774,8/30/2023 15:15,26.3,5.84,6.73,,,,
775,8/30/2023 15:30,26.28,5.86,6.73,,,,
776,8/30/2023 15:45,26.26,5.84,6.73,,,,
777,8/30/2023 16:00,26.23,5.89,6.73,,,,
778,8/30/2023 16:15,26.21,5.8,6.73,,,,
779,8/30/2023 16:30,26.18,5.7,6.74,,,,
780,8/30/2023 16:45,26.18,5.48,6.74,,,,
781,8/30/2023 17:00,26.16,5.47,6.74,,,,
782,8/30/2023 17:15,26.13,5.28,6.74,,,,
783,8/30/2023 17:30,26.11,5.39,6.74,,,,
784,8/30/2023 17:45,26.08,5.39,6.74,,,,
785,8/30/2023 18:00,26.04,5.17,6.74,,,,
786,8/30/2023 18:15,26.01,5.27,6.74,,,,
787,8/30/2023 18:30,25.99,5.5,6.74,,,,
788,8/30/2023 18:45,25.96,5.5,6.74,,,,
789,8/30/2023 19:00,25.94,5.56,6.74,,,,
790,8/30/2023 19:15,25.91,5.56,6.74,,,,
791,8/30/2023 19:30,25.89,5.56,6.74,,,,
792,8/30/2023 19:45,25.84,5.39,6.74,,,,
793,8/30/2023 20:00,25.79,5.3,6.74,,,,
794,8/30/2023 20:15,25.84,5.31,6.74,,,,
795,8/30/2023 20:30,25.96,5.48,6.74,,,,
796,8/30/2023 20:45,26.16,5.58,6.74,,,,
797,8/30/2023 21:00,26.35,5.56,6.74,,,,
798,8/30/2023 21:15,26.55,5.56,6.74,,,,
799,8/30/2023 21:30,26.7,5.59,6.74,,,,
800,8/30/2023 21:45,26.77,5.31,6.74,,,,
801,8/30/2023 22:00,26.84,5.33,6.74,,,,
802,8/30/2023 22:15,26.87,5.27,6.74,,,,
803,8/30/2023 22:30,26.87,5.25,6.74,,,,
804,8/30/2023 22:45,26.84,5.19,6.74,,,,
805,8/30/2023 23:00,26.82,5.27,6.74,,,,
806,8/30/2023 23:15,26.74,5.31,6.74,,,,
807,8/30/2023 23:30,26.7,5.38,6.74,,,,
808,8/30/2023 23:45,26.6,5.34,6.74,,,,
809,8/31/2023 0:00,26.48,5.3,6.74,,,,
810,8/31/2023 0:15,26.38,5.11,6.75,,,,
811,8/31/2023 0:30,26.3,5.13,6.75,,,,
812,8/31/2023 0:45,26.23,5.09,6.75,,,,
813,8/31/2023 1:00,26.18,5.08,6.75,,,,
814,8/31/2023 1:15,26.13,4.89,6.75,,,,
815,8/31/2023 1:30,26.04,4.7,6.75,,,,
816,8/31/2023 1:45,25.87,4.5,6.76,,,,
817,8/31/2023 2:00,25.7,4.08,6.76,,,,
818,8/31/2023 2:15,24.87,3.64,6.77,,,,
819,8/31/2023 2:30,24.58,1.95,6.8,,,,
820,8/31/2023 2:45,24.44,0.63,6.82,,,,
821,8/31/2023 3:00,24.36,-0.02,6.83,,,,
822,8/31/2023 3:15,24.29,0.52,6.82,,,,
823,8/31/2023 3:30,24.03,-1.09,6.85,,,,
824,8/31/2023 3:45,23.93,-2.23,6.87,,,,
825,8/31/2023 4:00,23.79,0.69,6.82,,,,
826,8/31/2023 4:15,23.64,-5.56,6.93,,,,
827,8/31/2023 4:30,23.59,-4.38,6.91,,,,
828,8/31/2023 4:45,23.59,-3.94,6.9,,,,
829,8/31/2023 5:00,23.59,-2.67,6.88,,,,
830,8/31/2023 5:15,23.52,-0.2,6.84,,,,
831,8/31/2023 5:30,23.4,-0.27,6.84,,,,
832,8/31/2023 5:45,23.26,-0.09,6.83,,,,
833,8/31/2023 6:00,23.14,-0.55,6.84,,,,
834,8/31/2023 6:15,23.02,-0.86,6.85,,,,
835,8/31/2023 6:30,22.97,-0.5,6.84,,,,
836,8/31/2023 6:45,22.99,0.27,6.83,,,,
837,8/31/2023 7:00,23.02,0.48,6.82,,,,
838,8/31/2023 7:15,23.06,0.67,6.82,,,,
839,8/31/2023 7:30,23.11,1.47,6.81,,,,
840,8/31/2023 7:45,23.14,2.02,6.8,,,,
841,8/31/2023 8:00,23.18,2.31,6.79,,,,
842,8/31/2023 8:15,23.23,2.83,6.78,,,,
843,8/31/2023 8:30,23.3,3.2,6.78,,,,
844,8/31/2023 8:45,23.38,3.47,6.77,,,,
845,8/31/2023 9:00,23.45,3.63,6.77,,,,
846,8/31/2023 9:15,23.52,3.83,6.77,,,,
847,8/31/2023 9:30,23.59,4.05,6.76,,,,
848,8/31/2023 9:45,23.66,4.23,6.76,,,,
849,8/31/2023 10:00,23.76,4.28,6.76,,,,
850,8/31/2023 10:15,23.81,4.14,6.76,,,,
851,8/31/2023 10:30,23.74,4.3,6.76,,,,
852,8/31/2023 10:45,23.64,4.31,6.76,,,,
853,8/31/2023 11:00,23.57,4.34,6.76,,,,
854,8/31/2023 11:15,23.54,4.3,6.76,,,,
855,8/31/2023 11:30,23.54,3.53,6.77,,,,
856,8/31/2023 11:45,23.57,3.77,6.77,,,,
857,8/31/2023 12:00,23.59,4.61,6.75,,,,
858,8/31/2023 12:15,23.64,4.5,6.75,,,,
859,8/31/2023 12:30,23.69,4.75,6.75,,,,
860,8/31/2023 12:45,23.76,4.61,6.75,,,,
861,8/31/2023 13:00,23.81,3.75,6.77,,,,
862,8/31/2023 13:15,23.86,3.55,6.77,,,,
863,8/31/2023 13:30,23.91,3.61,6.77,,,,
864,8/31/2023 13:45,23.95,3.58,6.77,,,,
865,8/31/2023 14:00,24,3.59,6.77,,,,
866,8/31/2023 14:15,24.03,3.66,6.77,,,,
867,8/31/2023 14:30,24.05,3.77,6.77,,,,
868,8/31/2023 14:45,24.1,3.78,6.77,,,,
869,8/31/2023 15:00,24.15,3.8,6.77,,,,
870,8/31/2023 15:15,24.17,3.88,6.77,,,,
871,8/31/2023 15:30,24.22,4.08,6.76,,,,
872,8/31/2023 15:45,24.27,4.16,6.76,,,,
873,8/31/2023 16:00,24.34,4.2,6.76,,,,
874,8/31/2023 16:15,24.44,4.23,6.76,,,,
875,8/31/2023 16:30,24.51,4.33,6.76,,,,
876,8/31/2023 16:45,24.56,4.52,6.75,,,,
877,8/31/2023 17:00,24.6,4.55,6.75,,,,
878,8/31/2023 17:15,24.65,4.67,6.75,,,,
879,8/31/2023 17:30,24.7,4.66,6.75,,,,
880,8/31/2023 17:45,24.73,4.56,6.75,,,,
881,8/31/2023 18:00,24.75,4.64,6.75,,,,
882,8/31/2023 18:15,24.75,4.73,6.75,,,,
883,8/31/2023 18:30,24.73,4.86,6.75,,,,
884,8/31/2023 18:45,24.73,5.05,6.75,,,,
885,8/31/2023 19:00,24.7,5,6.75,,,,
886,8/31/2023 19:15,24.68,4.97,6.75,,,,
887,8/31/2023 19:30,24.65,4.98,6.75,,,,
888,8/31/2023 19:45,24.63,4.94,6.75,,,,
889,8/31/2023 20:00,24.58,4.95,6.75,,,,
890,8/31/2023 20:15,24.56,4.97,6.75,,,,
891,8/31/2023 20:30,24.51,5.02,6.75,,,,
892,8/31/2023 20:45,24.48,5.02,6.75,,,,
893,8/31/2023 21:00,24.46,4.97,6.75,,,,
894,8/31/2023 21:15,24.41,5.03,6.75,,,,
895,8/31/2023 21:30,24.39,4.98,6.75,,,,
896,8/31/2023 21:45,24.36,4.98,6.75,,,,
897,8/31/2023 22:00,24.32,4.98,6.75,,,,
898,8/31/2023 22:15,24.29,4.95,6.75,,,,
899,8/31/2023 22:30,24.24,4.92,6.75,,,,
900,8/31/2023 22:45,24.22,4.86,6.75,,,,
901,8/31/2023 23:00,24.19,4.95,6.75,,,,
902,8/31/2023 23:15,24.15,4.94,6.75,,,,
903,8/31/2023 23:30,24.12,4.89,6.75,,,,
904,8/31/2023 23:45,24.07,4.8,6.75,,,,
905,9/1/2023 0:00,24.05,4.75,6.75,,,,
906,9/1/2023 0:15,24,4.73,6.75,,,,
907,9/1/2023 0:30,23.98,4.78,6.75,,,,
908,9/1/2023 0:45,23.93,4.73,6.75,,,,
909,9/1/2023 1:00,23.91,4.75,6.75,,,,
910,9/1/2023 1:15,23.86,4.77,6.75,,,,
911,9/1/2023 1:30,23.81,4.77,6.75,,,,
912,9/1/2023 1:45,23.76,4.8,6.75,,,,
913,9/1/2023 2:00,23.71,4.77,6.75,,,,
914,9/1/2023 2:15,23.66,4.66,6.75,,,,
915,9/1/2023 2:30,23.64,4.5,6.75,,,,
916,9/1/2023 2:45,23.59,4.3,6.76,,,,
917,9/1/2023 3:00,23.54,4.41,6.76,,,,
918,9/1/2023 3:15,23.52,4.53,6.75,,,,
919,9/1/2023 3:30,23.47,4.58,6.75,,,,
920,9/1/2023 3:45,23.45,4.61,6.75,,,,
921,9/1/2023 4:00,23.4,4.66,6.75,,,,
922,9/1/2023 4:15,23.38,4.72,6.75,,,,
923,9/1/2023 4:30,23.33,4.67,6.75,,,,
924,9/1/2023 4:45,23.3,4.64,6.75,,,,
925,9/1/2023 5:00,23.28,4.45,6.75,,,,
926,9/1/2023 5:15,23.26,4.48,6.75,,,,
927,9/1/2023 5:30,23.23,4.48,6.75,,,,
928,9/1/2023 5:45,23.18,4.75,6.75,,,,
929,9/1/2023 6:00,23.16,4.64,6.75,,,,
930,9/1/2023 6:15,23.14,4.61,6.75,,,,
931,9/1/2023 6:30,23.11,4.78,6.75,,,,
932,9/1/2023 6:45,23.09,4.83,6.75,,,,
933,9/1/2023 7:00,23.06,5.02,6.74,,,,
934,9/1/2023 7:15,23.04,5.02,6.74,,,,
935,9/1/2023 7:30,23.02,4.86,6.75,,,,
936,9/1/2023 7:45,22.99,5.03,6.74,,,,
937,9/1/2023 8:00,22.97,5.08,6.74,,,,
938,9/1/2023 8:15,22.94,5.13,6.74,,,,
939,9/1/2023 8:30,22.92,5.05,6.74,,,,
940,9/1/2023 8:45,22.9,4.92,6.75,,,,
941,9/1/2023 9:00,22.87,4.89,6.75,,,,
942,9/1/2023 9:15,22.85,4.88,6.75,,,,
943,9/1/2023 9:30,22.85,4.86,6.75,,,,
944,9/1/2023 9:45,22.82,4.86,6.75,,,,
945,9/1/2023 10:00,22.82,4.8,6.75,,,,
946,9/1/2023 10:15,22.85,4.84,6.75,,,,
947,9/1/2023 10:30,22.9,4.84,6.75,,,,
948,9/1/2023 10:45,22.97,4.89,6.75,,,,
949,9/1/2023 11:00,23.06,4.88,6.75,,,,
950,9/1/2023 11:15,23.16,4.91,6.75,,,,
951,9/1/2023 11:30,23.28,5.02,6.74,,,,
952,9/1/2023 11:45,23.38,5.08,6.74,,,,
953,9/1/2023 12:00,23.47,5.14,6.74,,,,
954,9/1/2023 12:15,23.57,5.16,6.74,,,,
955,9/1/2023 12:30,23.69,5.2,6.74,,,,
956,9/1/2023 12:45,23.76,5.27,6.74,,,,
957,9/1/2023 13:00,23.83,5.23,6.74,,,,
958,9/1/2023 13:15,23.93,5.25,6.74,,,,
959,9/1/2023 13:30,23.98,5.3,6.74,,,,
