#,Date,"Abs Pres, kPa (LGR S/N: 1094066, SEN S/N: 1094066)","Temp, °C (LGR S/N: 1094066, SEN S/N: 1094066)","Abs Pres Barom., kPa (LGR S/N: 21132118, SEN S/N: 21132118)",Sensor_Depth
475,11/20/2023 8:30,108.43,18.996,101.994,0.658
476,11/20/2023 8:45,108.464,18.996,102.089,0.651
477,11/20/2023 9:00,108.481,18.996,102.169,0.645
478,11/20/2023 9:15,108.498,18.996,102.271,0.636
479,11/20/2023 9:30,108.447,18.996,102.371,0.621
480,11/20/2023 9:45,108.43,18.996,102.362,0.62
481,11/20/2023 10:00,108.43,18.996,102.4,0.616
482,11/20/2023 10:15,108.43,18.996,102.39,0.617
483,11/20/2023 10:30,108.447,18.996,102.419,0.616
484,11/20/2023 10:45,108.447,18.996,102.397,0.618
485,11/20/2023 11:00,108.464,18.996,102.477,0.612
486,11/20/2023 11:15,108.464,18.996,102.525,0.607
487,11/20/2023 11:30,108.481,18.996,102.486,0.612
488,11/20/2023 11:45,108.396,18.996,102.405,0.612
489,11/20/2023 12:00,108.379,18.996,102.394,0.611
490,11/20/2023 12:15,108.396,18.996,102.474,0.605
491,11/20/2023 12:30,108.396,18.996,102.441,0.608
492,11/20/2023 12:45,108.379,18.996,102.409,0.61
493,11/20/2023 13:00,108.361,18.996,102.432,0.606
494,11/20/2023 13:15,108.379,18.996,102.439,0.607
495,11/20/2023 13:30,108.379,18.996,102.402,0.611
496,11/20/2023 13:45,108.413,18.996,102.413,0.613
497,11/20/2023 14:00,108.396,18.996,102.398,0.613
498,11/20/2023 14:15,108.43,18.996,102.391,0.617
499,11/20/2023 14:30,108.413,18.996,102.397,0.615
500,11/20/2023 14:45,108.413,18.996,102.397,0.615
501,11/20/2023 15:00,108.396,18.996,102.373,0.615
502,11/20/2023 15:15,108.413,18.996,102.371,0.617
503,11/20/2023 15:30,108.43,18.996,102.364,0.62
504,11/20/2023 15:45,108.447,18.996,102.379,0.62
505,11/20/2023 16:00,108.464,18.996,102.401,0.619
506,11/20/2023 16:15,108.498,18.996,102.386,0.624
507,11/20/2023 16:30,108.498,18.996,102.391,0.624
508,11/20/2023 16:45,108.532,18.996,102.395,0.627
509,11/20/2023 17:00,108.532,18.996,102.406,0.626
510,11/20/2023 17:15,108.532,18.996,102.425,0.624
511,11/20/2023 17:30,108.583,18.996,102.46,0.626
512,11/20/2023 17:45,108.583,18.996,102.45,0.627
513,11/20/2023 18:00,108.583,18.996,102.474,0.624
514,11/20/2023 18:15,108.635,18.996,102.491,0.628
515,11/20/2023 18:30,108.652,18.996,102.503,0.628
516,11/20/2023 18:45,108.652,18.996,102.494,0.629
517,11/20/2023 19:00,108.601,18.996,102.457,0.628
518,11/20/2023 19:15,108.532,18.996,102.387,0.628
519,11/20/2023 19:30,108.601,18.996,102.454,0.628
520,11/20/2023 19:45,108.635,18.996,102.483,0.628
521,11/20/2023 20:00,108.669,18.996,102.5,0.63
522,11/20/2023 20:15,108.652,18.996,102.495,0.629
523,11/20/2023 20:30,108.686,18.996,102.517,0.63
524,11/20/2023 20:45,108.683,18.901,102.512,0.63
525,11/20/2023 21:00,108.686,18.996,102.518,0.63
526,11/20/2023 21:15,108.703,18.996,102.502,0.633
527,11/20/2023 21:30,108.683,18.901,102.524,0.629
528,11/20/2023 21:45,108.669,18.996,102.497,0.631
529,11/20/2023 22:00,108.648,18.901,102.475,0.631
530,11/20/2023 22:15,108.652,18.996,102.469,0.632
531,11/20/2023 22:30,108.686,18.996,102.475,0.635
532,11/20/2023 22:45,108.686,18.996,102.492,0.633
533,11/20/2023 23:00,108.631,18.901,102.47,0.629
534,11/20/2023 23:15,108.648,18.901,102.437,0.635
535,11/20/2023 23:30,108.631,18.901,102.426,0.634
536,11/20/2023 23:45,108.614,18.901,102.415,0.633
537,11/21/2023 0:00,108.618,18.996,102.404,0.635
538,11/21/2023 0:15,108.597,18.901,102.371,0.636
539,11/21/2023 0:30,108.58,18.901,102.365,0.635
540,11/21/2023 0:45,108.563,18.901,102.36,0.634
541,11/21/2023 1:00,108.58,18.901,102.36,0.635
542,11/21/2023 1:15,108.546,18.901,102.338,0.634
543,11/21/2023 1:30,108.546,18.901,102.338,0.634
544,11/21/2023 1:45,108.58,18.901,102.354,0.636
545,11/21/2023 2:00,108.58,18.901,102.343,0.637
546,11/21/2023 2:15,108.58,18.901,102.349,0.637
547,11/21/2023 2:30,108.563,18.901,102.332,0.637
548,11/21/2023 2:45,108.512,18.901,102.299,0.635
549,11/21/2023 3:00,108.529,18.901,102.305,0.636
550,11/21/2023 3:15,108.495,18.901,102.267,0.636
551,11/21/2023 3:30,108.529,18.901,102.3,0.636
552,11/21/2023 3:45,108.495,18.901,102.305,0.632
553,11/21/2023 4:00,108.495,18.901,102.278,0.635
554,11/21/2023 4:15,108.478,18.901,102.272,0.634
555,11/21/2023 4:30,108.443,18.901,102.255,0.632
556,11/21/2023 4:45,108.478,18.901,102.266,0.635
557,11/21/2023 5:00,108.443,18.901,102.239,0.634
558,11/21/2023 5:15,108.426,18.901,102.217,0.634
559,11/21/2023 5:30,108.443,18.901,102.244,0.633
560,11/21/2023 5:45,108.443,18.901,102.222,0.636
561,11/21/2023 6:00,108.375,18.901,102.178,0.633
562,11/21/2023 6:15,108.409,18.901,102.217,0.633
563,11/21/2023 6:30,108.409,18.901,102.211,0.633
564,11/21/2023 6:45,108.409,18.901,102.211,0.633
565,11/21/2023 7:00,108.358,18.901,102.162,0.633
566,11/21/2023 7:15,108.307,18.901,102.134,0.631
567,11/21/2023 7:30,108.341,18.901,102.15,0.632
568,11/21/2023 7:45,108.358,18.901,102.161,0.633
569,11/21/2023 8:00,108.341,18.901,102.171,0.63
570,11/21/2023 8:15,108.358,18.901,102.187,0.63
571,11/21/2023 8:30,108.358,18.901,102.213,0.628
572,11/21/2023 8:45,108.341,18.901,102.19,0.628
573,11/21/2023 9:00,108.341,18.901,102.223,0.625
574,11/21/2023 9:15,108.324,18.901,102.222,0.623
575,11/21/2023 9:30,108.341,18.901,102.238,0.623
576,11/21/2023 9:45,108.324,18.901,102.248,0.621
577,11/21/2023 10:00,108.29,18.901,102.256,0.616
578,11/21/2023 10:15,108.29,18.901,102.248,0.617
579,11/21/2023 10:30,108.256,18.901,102.236,0.615
580,11/21/2023 10:45,108.239,18.901,102.212,0.616
581,11/21/2023 11:00,108.187,18.901,102.154,0.616
582,11/21/2023 11:15,108.136,18.901,102.114,0.615
583,11/21/2023 11:30,108.119,18.901,102.114,0.613
584,11/21/2023 11:45,108.085,18.901,102.081,0.613
585,11/21/2023 12:00,108.068,18.901,102.07,0.613
586,11/21/2023 12:15,108.085,18.901,102.074,0.614
587,11/21/2023 12:30,108.034,18.901,102.026,0.614
588,11/21/2023 12:45,107.983,18.901,101.956,0.616
589,11/21/2023 13:00,108,18.901,101.993,0.614
590,11/21/2023 13:15,107.983,18.901,101.955,0.616
591,11/21/2023 13:30,107.931,18.901,101.884,0.618
592,11/21/2023 13:45,107.88,18.901,101.847,0.616
593,11/21/2023 14:00,107.897,18.901,101.829,0.62
594,11/21/2023 14:15,107.829,18.901,101.815,0.614
595,11/21/2023 14:30,107.795,18.901,101.76,0.617
596,11/21/2023 14:45,107.761,18.901,101.761,0.613
597,11/21/2023 15:00,107.778,18.901,101.772,0.614
598,11/21/2023 15:15,107.761,18.901,101.768,0.612
599,11/21/2023 15:30,107.761,18.901,101.75,0.614
600,11/21/2023 15:45,107.744,18.901,101.772,0.61
601,11/21/2023 16:00,107.744,18.901,101.743,0.613
602,11/21/2023 16:15,107.726,18.901,101.75,0.611
603,11/21/2023 16:30,107.709,18.901,101.713,0.613
604,11/21/2023 16:45,107.675,18.901,101.665,0.614
605,11/21/2023 17:00,107.675,18.901,101.68,0.612
606,11/21/2023 17:15,107.658,18.901,101.669,0.612
607,11/21/2023 17:30,107.658,18.901,101.676,0.611
608,11/21/2023 17:45,107.675,18.901,101.673,0.613
609,11/21/2023 18:00,107.641,18.901,101.632,0.614
610,11/21/2023 18:15,107.624,18.901,101.613,0.614
611,11/21/2023 18:30,107.59,18.901,101.569,0.615
612,11/21/2023 18:45,107.556,18.901,101.503,0.618
613,11/21/2023 19:00,107.573,18.901,101.529,0.617
614,11/21/2023 19:15,107.59,18.901,101.536,0.618
615,11/21/2023 19:30,107.573,18.901,101.514,0.619
616,11/21/2023 19:45,107.573,18.901,101.481,0.622
617,11/21/2023 20:00,107.539,18.901,101.463,0.621
618,11/21/2023 20:15,107.505,18.901,101.408,0.623
619,11/21/2023 20:30,107.488,18.901,101.401,0.622
620,11/21/2023 20:45,107.488,18.901,101.394,0.623
621,11/21/2023 21:00,107.488,18.901,101.399,0.622
622,11/21/2023 21:15,107.47,18.901,101.381,0.622
623,11/21/2023 21:30,107.488,18.901,101.411,0.621
624,11/21/2023 21:45,107.488,18.901,101.404,0.622
625,11/21/2023 22:00,107.488,18.901,101.386,0.623
626,11/21/2023 22:15,107.47,18.901,101.379,0.622
627,11/21/2023 22:30,107.453,18.901,101.365,0.622
628,11/21/2023 22:45,107.419,18.901,101.347,0.62
629,11/21/2023 23:00,107.385,18.901,101.303,0.621
630,11/21/2023 23:15,107.385,18.901,101.303,0.621
631,11/21/2023 23:30,107.368,18.901,101.299,0.62
632,11/21/2023 23:45,107.351,18.901,101.281,0.62
633,11/22/2023 0:00,107.351,18.901,101.281,0.62
634,11/22/2023 0:15,107.317,18.901,101.211,0.624
635,11/22/2023 0:30,107.283,18.901,101.201,0.621
636,11/22/2023 0:45,107.249,18.901,101.164,0.622
637,11/22/2023 1:00,107.266,18.901,101.201,0.62
638,11/22/2023 1:15,107.249,18.901,101.176,0.62
639,11/22/2023 1:30,107.214,18.901,101.161,0.618
640,11/22/2023 1:45,107.214,18.901,101.143,0.62
641,11/22/2023 2:00,107.18,18.901,101.098,0.621
642,11/22/2023 2:15,107.163,18.901,101.102,0.619
643,11/22/2023 2:30,107.163,18.901,101.106,0.619
644,11/22/2023 2:45,107.112,18.901,101.04,0.62
645,11/22/2023 3:00,107.095,18.901,101.025,0.62
646,11/22/2023 3:15,107.061,18.901,100.988,0.62
647,11/22/2023 3:30,107.044,18.901,100.973,0.62
648,11/22/2023 3:45,107.044,18.901,100.984,0.619
649,11/22/2023 4:00,107.01,18.901,100.955,0.619
650,11/22/2023 4:15,107.027,18.901,100.992,0.617
651,11/22/2023 4:30,106.993,18.901,100.955,0.617
652,11/22/2023 4:45,106.993,18.901,100.966,0.616
653,11/22/2023 5:00,106.993,18.901,100.929,0.619
654,11/22/2023 5:15,107.01,18.901,100.937,0.62
655,11/22/2023 5:30,107.01,18.901,100.948,0.619
656,11/22/2023 5:45,107.01,18.901,100.936,0.621
657,11/22/2023 6:00,107.027,18.901,100.925,0.623
658,11/22/2023 6:15,106.993,18.901,100.879,0.625
659,11/22/2023 6:30,107.027,18.901,100.881,0.628
660,11/22/2023 6:45,107.027,18.901,100.837,0.632
661,11/22/2023 7:00,107.078,18.901,100.829,0.638
662,11/22/2023 7:15,107.061,18.901,100.814,0.638
663,11/22/2023 7:30,107.112,18.901,100.809,0.644
664,11/22/2023 7:45,107.078,18.901,100.776,0.644
665,11/22/2023 8:00,107.129,18.901,100.798,0.647
666,11/22/2023 8:15,107.18,18.901,100.816,0.65
667,11/22/2023 8:30,107.351,18.901,100.931,0.656
668,11/22/2023 8:45,107.402,18.901,100.937,0.66
669,11/22/2023 9:00,107.402,18.901,100.863,0.668
670,11/22/2023 9:15,107.351,18.901,100.77,0.672
671,11/22/2023 9:30,107.453,18.901,100.843,0.675
672,11/22/2023 9:45,107.488,18.901,100.843,0.679
673,11/22/2023 10:00,107.47,18.901,100.805,0.681
674,11/22/2023 10:15,107.488,18.901,100.805,0.683
675,11/22/2023 10:30,107.488,18.901,100.788,0.684
676,11/22/2023 10:45,107.453,18.901,100.739,0.686
677,11/22/2023 11:00,107.436,18.901,100.725,0.686
678,11/22/2023 11:15,107.453,18.901,100.706,0.689
679,11/22/2023 11:30,107.368,18.901,100.63,0.688
680,11/22/2023 11:45,107.385,18.901,100.6,0.693
681,11/22/2023 12:00,107.436,18.901,100.642,0.694
682,11/22/2023 12:15,107.419,18.901,100.609,0.696
683,11/22/2023 12:30,107.402,18.901,100.587,0.696
684,11/22/2023 12:45,107.402,18.901,100.587,0.696
685,11/22/2023 13:00,107.368,18.901,100.521,0.699
686,11/22/2023 13:15,107.385,18.901,100.53,0.7
687,11/22/2023 13:30,107.334,18.901,100.466,0.702
688,11/22/2023 13:45,107.368,18.901,100.521,0.699
689,11/22/2023 14:00,107.385,18.901,100.501,0.703
690,11/22/2023 14:15,107.317,18.901,100.48,0.698
691,11/22/2023 14:30,107.283,18.901,100.451,0.698
692,11/22/2023 14:45,107.283,18.901,100.442,0.699
693,11/22/2023 15:00,107.266,18.901,100.44,0.697
694,11/22/2023 15:15,107.266,18.901,100.458,0.695
695,11/22/2023 15:30,107.266,18.901,100.413,0.7
696,11/22/2023 15:45,107.3,18.901,100.451,0.7
697,11/22/2023 16:00,107.334,18.901,100.505,0.698
698,11/22/2023 16:15,107.368,18.901,100.537,0.698
699,11/22/2023 16:30,107.419,18.901,100.558,0.701
700,11/22/2023 16:45,107.419,18.901,100.559,0.701
701,11/22/2023 17:00,107.402,18.901,100.534,0.702
702,11/22/2023 17:15,107.402,18.901,100.527,0.702
703,11/22/2023 17:30,107.385,18.901,100.525,0.701
704,11/22/2023 17:45,107.453,18.901,100.55,0.705
705,11/22/2023 18:00,107.47,18.901,100.612,0.701
706,11/22/2023 18:15,107.505,18.901,100.638,0.702
707,11/22/2023 18:30,107.505,18.901,100.64,0.701
708,11/22/2023 18:45,107.556,18.901,100.679,0.703
709,11/22/2023 19:00,107.607,18.901,100.714,0.704
710,11/22/2023 19:15,107.607,18.901,100.732,0.702
711,11/22/2023 19:30,107.658,18.901,100.787,0.702
712,11/22/2023 19:45,107.658,18.901,100.767,0.704
713,11/22/2023 20:00,107.692,18.901,100.801,0.704
714,11/22/2023 20:15,107.726,18.901,100.786,0.709
715,11/22/2023 20:30,107.778,18.901,100.83,0.71
716,11/22/2023 20:45,107.778,18.901,100.843,0.708
717,11/22/2023 21:00,107.778,18.901,100.834,0.709
718,11/22/2023 21:15,107.795,18.901,100.835,0.711
719,11/22/2023 21:30,107.812,18.901,100.83,0.713
720,11/22/2023 21:45,107.829,18.901,100.858,0.712
721,11/22/2023 22:00,107.812,18.901,100.83,0.713
722,11/22/2023 22:15,107.846,18.901,100.858,0.714
723,11/22/2023 22:30,107.826,18.806,100.841,0.714
724,11/22/2023 22:45,107.843,18.806,100.846,0.715
725,11/22/2023 23:00,107.863,18.901,100.862,0.715
726,11/22/2023 23:15,107.843,18.806,100.867,0.713
727,11/22/2023 23:30,107.894,18.806,100.877,0.717
728,11/22/2023 23:45,107.894,18.806,100.88,0.717
729,11/23/2023 0:00,107.911,18.806,100.906,0.716
730,11/23/2023 0:15,107.911,18.806,100.884,0.718
731,11/23/2023 0:30,107.894,18.806,100.873,0.717
732,11/23/2023 0:45,107.945,18.806,100.915,0.718
733,11/23/2023 1:00,107.928,18.806,100.915,0.716
734,11/23/2023 1:15,107.945,18.806,100.926,0.717
735,11/23/2023 1:30,107.945,18.806,100.942,0.715
736,11/23/2023 1:45,107.962,18.806,100.941,0.717
737,11/23/2023 2:00,107.962,18.806,100.967,0.715
738,11/23/2023 2:15,107.979,18.806,100.961,0.717
739,11/23/2023 2:30,107.996,18.806,100.966,0.718
740,11/23/2023 2:45,108.013,18.806,100.975,0.719
741,11/23/2023 3:00,108.03,18.806,100.991,0.719
742,11/23/2023 3:15,108.03,18.806,101.022,0.716
743,11/23/2023 3:30,108.013,18.806,100.998,0.717
744,11/23/2023 3:45,108.013,18.806,100.974,0.719
745,11/23/2023 4:00,108.013,18.806,100.967,0.72
746,11/23/2023 4:15,108.013,18.806,100.976,0.719
747,11/23/2023 4:30,108.03,18.806,100.973,0.721
748,11/23/2023 4:45,108.03,18.806,100.957,0.723
749,11/23/2023 5:00,108.065,18.806,100.988,0.723
750,11/23/2023 5:15,108.065,18.806,101.007,0.721
751,11/23/2023 5:30,108.116,18.806,101.011,0.726
752,11/23/2023 5:45,108.133,18.806,101.062,0.722
753,11/23/2023 6:00,108.15,18.806,101.092,0.721
754,11/23/2023 6:15,108.167,18.806,101.114,0.721
755,11/23/2023 6:30,108.201,18.806,101.118,0.724
756,11/23/2023 6:45,108.218,18.806,101.155,0.722
757,11/23/2023 7:00,108.235,18.806,101.199,0.719
758,11/23/2023 7:15,108.269,18.806,101.21,0.721
759,11/23/2023 7:30,108.286,18.806,101.221,0.722
760,11/23/2023 7:45,108.321,18.806,101.281,0.719
761,11/23/2023 8:00,108.304,18.806,101.307,0.715
762,11/23/2023 8:15,108.338,18.806,101.369,0.712
763,11/23/2023 8:30,108.372,18.806,101.471,0.705
764,11/23/2023 8:45,108.406,18.806,101.517,0.704
765,11/23/2023 9:00,108.406,18.806,101.573,0.698
766,11/23/2023 9:15,108.406,18.806,101.658,0.689
767,11/23/2023 9:30,108.423,18.806,101.74,0.683
768,11/23/2023 9:45,108.44,18.806,101.753,0.683
769,11/23/2023 10:00,108.423,18.806,101.804,0.676
770,11/23/2023 10:15,108.423,18.806,101.745,0.682
771,11/23/2023 10:30,108.389,18.806,101.749,0.678
772,11/23/2023 10:45,108.389,18.806,101.731,0.68
773,11/23/2023 11:00,108.372,18.806,101.72,0.68
774,11/23/2023 11:15,108.355,18.806,101.722,0.678
775,11/23/2023 11:30,108.338,18.806,101.678,0.68
776,11/23/2023 11:45,108.269,18.806,101.642,0.677
777,11/23/2023 12:00,108.269,18.806,101.63,0.678
778,11/23/2023 12:15,108.252,18.806,101.617,0.678
779,11/23/2023 12:30,108.235,18.806,101.625,0.675
780,11/23/2023 12:45,108.235,18.806,101.612,0.677
781,11/23/2023 13:00,108.201,18.806,101.721,0.662
782,11/23/2023 13:15,108.167,18.806,101.75,0.656
783,11/23/2023 13:30,108.184,18.806,101.707,0.662
784,11/23/2023 13:45,108.15,18.806,101.68,0.661
785,11/23/2023 14:00,108.15,18.806,101.668,0.662
786,11/23/2023 14:15,108.15,18.806,101.713,0.658
787,11/23/2023 14:30,108.167,18.806,101.752,0.655
788,11/23/2023 14:45,108.184,18.806,101.748,0.657
789,11/23/2023 15:00,108.167,18.806,101.67,0.664
790,11/23/2023 15:15,108.201,18.806,101.607,0.674
791,11/23/2023 15:30,108.201,18.806,101.566,0.678
792,11/23/2023 15:45,108.218,18.806,101.639,0.672
793,11/23/2023 16:00,108.201,18.806,101.644,0.67
794,11/23/2023 16:15,108.218,18.806,101.59,0.677
795,11/23/2023 16:30,108.218,18.806,101.568,0.679
796,11/23/2023 16:45,108.235,18.806,101.564,0.681
797,11/23/2023 17:00,108.235,18.806,101.55,0.683
798,11/23/2023 17:15,108.252,18.806,101.529,0.687
799,11/23/2023 17:30,108.269,18.806,101.511,0.69
800,11/23/2023 17:45,108.286,18.806,101.502,0.693
801,11/23/2023 18:00,108.269,18.806,101.472,0.694
802,11/23/2023 18:15,108.269,18.806,101.454,0.696
803,11/23/2023 18:30,108.269,18.806,101.452,0.696
804,11/23/2023 18:45,108.266,18.711,101.473,0.694
805,11/23/2023 19:00,108.286,18.806,101.467,0.697
806,11/23/2023 19:15,108.286,18.806,101.477,0.696
807,11/23/2023 19:30,108.266,18.711,101.449,0.696
808,11/23/2023 19:45,108.235,18.806,101.443,0.694
809,11/23/2023 20:00,108.235,18.806,101.424,0.696
810,11/23/2023 20:15,108.266,18.711,101.444,0.697
811,11/23/2023 20:30,108.3,18.711,101.464,0.698
812,11/23/2023 20:45,108.317,18.711,101.468,0.7
813,11/23/2023 21:00,108.317,18.711,101.499,0.696
814,11/23/2023 21:15,108.334,18.711,101.492,0.699
815,11/23/2023 21:30,108.334,18.711,101.496,0.699
816,11/23/2023 21:45,108.351,18.711,101.501,0.7
817,11/23/2023 22:00,108.334,18.711,101.494,0.699
818,11/23/2023 22:15,108.351,18.711,101.487,0.701
819,11/23/2023 22:30,108.334,18.711,101.473,0.701
820,11/23/2023 22:45,108.351,18.711,101.489,0.701
821,11/23/2023 23:00,108.351,18.711,101.486,0.701
822,11/23/2023 23:15,108.368,18.711,101.501,0.701
823,11/23/2023 23:30,108.368,18.711,101.523,0.699
824,11/23/2023 23:45,108.386,18.711,101.534,0.7
825,11/24/2023 0:00,108.403,18.711,101.541,0.701
826,11/24/2023 0:15,108.386,18.711,101.547,0.699
827,11/24/2023 0:30,108.386,18.711,101.517,0.702
828,11/24/2023 0:45,108.368,18.711,101.546,0.697
829,11/24/2023 1:00,108.368,18.711,101.546,0.697
830,11/24/2023 1:15,108.368,18.711,101.561,0.695
831,11/24/2023 1:30,108.386,18.711,101.557,0.698
832,11/24/2023 1:45,108.368,18.711,101.568,0.695
833,11/24/2023 2:00,108.386,18.711,101.564,0.697
834,11/24/2023 2:15,108.386,18.711,101.571,0.696
835,11/24/2023 2:30,108.351,18.711,101.584,0.691
836,11/24/2023 2:45,108.386,18.711,101.591,0.694
837,11/24/2023 3:00,108.368,18.711,101.591,0.692
838,11/24/2023 3:15,108.351,18.711,101.58,0.692
839,11/24/2023 3:30,108.351,18.711,101.58,0.692
840,11/24/2023 3:45,108.334,18.711,101.558,0.692
841,11/24/2023 4:00,108.351,18.711,101.566,0.693
842,11/24/2023 4:15,108.317,18.711,101.549,0.691
843,11/24/2023 4:30,108.317,18.711,101.538,0.693
844,11/24/2023 4:45,108.3,18.711,101.52,0.693
845,11/24/2023 5:00,108.334,18.711,101.557,0.692
846,11/24/2023 5:15,108.351,18.711,101.565,0.693
847,11/24/2023 5:30,108.351,18.711,101.565,0.693
848,11/24/2023 5:45,108.351,18.711,101.58,0.692
849,11/24/2023 6:00,108.334,18.711,101.556,0.692
850,11/24/2023 6:15,108.351,18.711,101.553,0.694
851,11/24/2023 6:30,108.368,18.711,101.578,0.694
852,11/24/2023 6:45,108.386,18.711,101.586,0.695
853,11/24/2023 7:00,108.386,18.711,101.59,0.694
854,11/24/2023 7:15,108.437,18.711,101.641,0.694
855,11/24/2023 7:30,108.386,18.711,101.607,0.693
856,11/24/2023 7:45,108.403,18.711,101.635,0.691
857,11/24/2023 8:00,108.386,18.711,101.645,0.689
858,11/24/2023 8:15,108.403,18.711,101.672,0.688
859,11/24/2023 8:30,108.437,18.711,101.716,0.687
860,11/24/2023 8:45,108.454,18.711,101.742,0.686
861,11/24/2023 9:00,108.471,18.711,101.781,0.683
862,11/24/2023 9:15,108.471,18.711,101.864,0.675
863,11/24/2023 9:30,108.471,18.711,101.96,0.665
864,11/24/2023 9:45,108.471,18.711,102.022,0.659
865,11/24/2023 10:00,108.471,18.711,102.084,0.652
866,11/24/2023 10:15,108.471,18.711,102.053,0.656
867,11/24/2023 10:30,108.437,18.711,102.044,0.653
868,11/24/2023 10:45,108.386,18.711,101.989,0.653
869,11/24/2023 11:00,108.437,18.711,102.051,0.652
870,11/24/2023 11:15,108.488,18.711,102.128,0.65
871,11/24/2023 11:30,108.471,18.711,102.095,0.651
872,11/24/2023 11:45,108.42,18.711,102.073,0.648
873,11/24/2023 12:00,108.386,18.711,102.058,0.646
874,11/24/2023 12:15,108.386,18.711,102.051,0.647
875,11/24/2023 12:30,108.368,18.711,102.069,0.643
876,11/24/2023 12:45,108.351,18.711,102.032,0.646
877,11/24/2023 13:00,108.334,18.711,102.048,0.642
878,11/24/2023 13:15,108.3,18.711,102.008,0.643
879,11/24/2023 13:30,108.283,18.711,101.982,0.644
880,11/24/2023 13:45,108.266,18.711,101.971,0.643
881,11/24/2023 14:00,108.266,18.711,102.047,0.635
882,11/24/2023 14:15,108.266,18.711,102.004,0.64
883,11/24/2023 14:30,108.283,18.711,102.003,0.642
884,11/24/2023 14:45,108.266,18.711,101.924,0.648
885,11/24/2023 15:00,108.232,18.711,101.878,0.649
886,11/24/2023 15:15,108.198,18.711,101.828,0.651
887,11/24/2023 15:30,108.147,18.711,101.769,0.652
888,11/24/2023 15:45,108.095,18.711,101.716,0.652
889,11/24/2023 16:00,108.147,18.711,101.755,0.653
890,11/24/2023 16:15,108.249,18.711,101.858,0.653
891,11/24/2023 16:30,108.266,18.711,101.863,0.654
892,11/24/2023 16:45,108.3,18.711,101.861,0.658
893,11/24/2023 17:00,108.3,18.711,101.875,0.656
894,11/24/2023 17:15,108.334,18.711,101.903,0.657
895,11/24/2023 17:30,108.317,18.711,101.887,0.657
896,11/24/2023 17:45,108.317,18.711,101.894,0.656
897,11/24/2023 18:00,108.317,18.711,101.862,0.659
898,11/24/2023 18:15,108.317,18.711,101.868,0.659
899,11/24/2023 18:30,108.334,18.711,101.88,0.659
900,11/24/2023 18:45,108.351,18.711,101.891,0.66
901,11/24/2023 19:00,108.386,18.711,101.93,0.66
902,11/24/2023 19:15,108.403,18.711,101.93,0.661
903,11/24/2023 19:30,108.403,18.711,101.931,0.661
904,11/24/2023 19:45,108.42,18.711,101.925,0.663
905,11/24/2023 20:00,108.403,18.711,101.947,0.66
906,11/24/2023 20:15,108.42,18.711,101.925,0.663
907,11/24/2023 20:30,108.454,18.711,101.963,0.663
908,11/24/2023 20:45,108.454,18.711,101.991,0.66
909,11/24/2023 21:00,108.471,18.711,101.985,0.663
910,11/24/2023 21:15,108.488,18.711,101.95,0.668
911,11/24/2023 21:30,108.505,18.711,101.971,0.667
912,11/24/2023 21:45,108.522,18.711,101.962,0.67
913,11/24/2023 22:00,108.522,18.711,101.957,0.671
914,11/24/2023 22:15,108.539,18.711,101.996,0.668
915,11/24/2023 22:30,108.539,18.711,102.013,0.667
916,11/24/2023 22:45,108.556,18.711,101.988,0.671
917,11/24/2023 23:00,108.539,18.711,101.989,0.669
